RLYCODE,DIVCODE,SECTION,LINE,FRACTURE_DATE,FRACTURE_TIME,RAIL_SECTION,ANNUAL_GMT,SPEED,LAYINGDATE,GMTCARRIED,ASSETTYPE,USFDCLASSIFICATION,KM,METER,LRRR,AXLELOAD,TRACK_TYPE,STRAIGHT_CURVE,TESTING_FREQ,USFDTESTDATE
NWR,JU,MTD-JU,UP,9/6/2016,6:15,52KG,18.23,110,1/2/2016,165.99,RAIL,GR,530,577,RR,22.32,SWR,STRAIGHT,6,9/5/2016
NWR,JU,MTD-JU,UP,31/7/2016,15:10,52KG,18.23,110,1/4/2003,344.57,RAIL,GR,578,592,RR,22.32,LWR,STRAIGHT,6,20/7/2016
NWR,JU,MTD-JU,UP,18/11/2016,8:00,52KG,18.23,110,1/12/2008,245.56,RAIL,GR,610,605,LR,22.32,LWR,STRAIGHT,6,28/10/2016
NWR,JU,MTD-JU,UP,21/11/2024,3:40,60KG,15.236,110,1/12/2017,133,SEJ,GR,602,612,RR,22.32,SWR,STRAIGHT,6,4/10/2024
NWR,JU,MTD-JU,UP,16/7/2017,8:32,52KG,17.95,110,1/7/1994,410.24,RAIL,GR,618,675,LR,22.32,LWR,CURVE,6,26/4/2017
NWR,JU,MTD-JU,UP,5/2/2019,23:20,52KG,19.81,110,1/2/2018,38.88,SEJ,GR,621,703,RR,22.32,LWR,STRAIGHT,6,10/1/2019
NWR,JU,MTD-JU,UP,24/5/2017,18:55,52KG,17.95,110,1/12/1993,404.14,RAIL,GR,575,764,LR,22.32,LWR,STRAIGHT,6,12/4/2017
NWR,JU,MTD-JU,UP,18/7/2017,6:15,52KG,17.95,110,1/12/1994,419.22,RAIL,GR,583,770,RR,22.32,LWR,STRAIGHT,6,15/7/2017
NWR,JU,MTD-JU,UP,17/10/2018,4:30,52KG,18.72,110,1/7/1994,454.78,SEJ,OBS Joggled Plate,620,804,LR,22.32,LWR,STRAIGHT,6,21/7/2018
NWR,JU,MTD-JU,UP,17/1/2018,5:25,52KG,18.72,110,1/12/1993,428.33,RAIL,OBS Joggled Plate,573,842,RR,22.32,LWR,STRAIGHT,6,12/1/2018
NWR,JU,MTD-JU,UP,7/9/2017,9:25,52KG,17.95,110,1/10/2016,104.46,RAIL,GR,530,847,LR,22.32,SWR,CURVE,6,21/7/2017
NWR,JU,MTD-JU,UP,22/8/2018,8:30,52KG,18.72,110,1/12/1993,448.79,LWR,GR,569,885,LR,22.32,LWR,STRAIGHT,6,10/7/2018
NWR,JU,MTD-JU,UP,7/1/2019,2:40,52KG,19.81,110,1/7/1994,463.75,SEJ,GR,615,947,RR,22.32,LWR,STRAIGHT,6,17/10/2018
NWR,JU,MTD-JU,UP,27/7/2016,7:30,52KG,18.23,110,1/12/1993,384.33,RAIL,GR,584,5016,LR,22.32,LWR,STRAIGHT,6,22/7/2016
NWR,JU,MTD-JU,UP,7/9/2017,9:30,52KG,17.95,110,1/10/2016,425.5,RAIL,GR,530,8473,LR,22.32,SWR,CURVE,6,21/7/2017
NWR,JU,RTGH-DNA,SL,5/2/2024,22:20,52KG,12.998,110,1/11/2021,37,CURVE,GR,464,455,LR,22.32,LWR,STRAIGHT,9,24/1/2024
NWR,JU,RTGH-DNA,SL,20/1/2022,23:03,52KG,16.17,110,1/9/2009,124.56,SEJ,GR,382,550,RR,22.32,LWR,STRAIGHT,9,25/7/2020
NWR,JU,RTGH-DNA,SL,6/11/2018,9:30,52KG,10.39,110,1/8/2009,92.04,SEJ,GR,335,657,LR,22.32,LWR,STRAIGHT,9,23/9/2015
NWR,JU,RTGH-DNA,SL,14/9/2017,4:31,52KG,11.31,110,1/9/2009,78.41,RAIL,GR,370,770,LR,22.32,SWR,STRAIGHT,9,30/9/2015
NWR,JU,RTGH-DNA,SL,19/2/2022,22:25,52KG,16.17,110,1/9/2017,47.5,SEJ,GR,370,774,LR,22.32,SWR,STRAIGHT,9,13/2/2022
NWR,JU,SMR-BLDI,SL,5/7/2024,6:14,52KG,25.525,100,1/7/2009,420,CURVE,GR,93,1,LR,22.9,LWR,STRAIGHT,3,27/6/2024
NWR,JU,SMR-BLDI,SL,4/3/2024,22:25,52KG,25.546,100,1/11/2022,54,BRIDGE,GR,76,97,RR,22.9,LWR,STRAIGHT,3,9/2/2024
NWR,JU,SMR-BLDI,SL,11/11/2019,6:15,52KG,29.48,100,1/8/2009,250.58,SEJ,GR,113,98,RR,22.9,SWR,STRAIGHT,3,31/8/2019
NWR,JU,SMR-BLDI,SL,19/3/2023,6:40,52KG,27.36,100,1/7/2009,370.02,CURVE,GR,93,100,LR,22.9,FP/SR,STRAIGHT,3,10/2/2023
NWR,JU,SMR-BLDI,SL,15/2/2025,23:45,52KG,24.982,100,1/1/2023,75,CURVE,GR,207,166,LR,22.9,LWR,STRAIGHT,3,23/1/2025
NWR,JU,SMR-BLDI,SL,20/11/2020,0:35,52KG,33.81,100,1/7/2009,280.24,SEJ,GR,90,180,LR,22.9,LWR,STRAIGHT,3,17/11/2020
NWR,JU,SMR-BLDI,SL,7/9/2017,17:15,52KG,28.4,100,1/7/2009,190.28,RAIL,GR,77,221,LR,22.9,LWR,STRAIGHT,3,4/7/2017
NWR,JU,SMR-BLDI,SL,16/2/2018,4:20,52KG,29.48,100,1/2/2010,195.36,RAIL,GR,11,273,LR,22.9,LWR,STRAIGHT,3,5/2/2018
NWR,JU,SMR-BLDI,SL,16/2/2018,4:20,52KG,29.48,100,1/2/2010,195.36,RAIL,GR,11,273,LR,22.9,LWR,STRAIGHT,3,5/2/2018
NWR,JU,SMR-BLDI,SL,11/2/2024,22:05,52KG,25.532,100,1/6/2009,405,SEJ,GR,51,277,LR,22.9,SWR,STRAIGHT,3,9/12/2023
NWR,JU,SMR-BLDI,SL,1/7/2019,6:25,52KG,29.48,100,1/7/2009,239.5,SEJ,GR,88,303,LR,22.9,SWR,STRAIGHT,3,15/6/2019
NWR,JU,SMR-BLDI,SL,8/6/2017,7:45,52KG,28.4,100,1/4/2009,184.32,RAIL,GR,159,328,RR,22.9,LWR,STRAIGHT,3,21/4/2017
NWR,JU,SMR-BLDI,SL,24/5/2025,6:35,52KG,24.967,100,1/7/2009,428,SEJ,GR,180,336,RR,22.9,LWR,STRAIGHT,3,2/5/2025
NWR,JU,SMR-BLDI,SL,29/6/2017,19:30,52KG,28.4,100,1/6/2009,190.46,RAIL,GR,198,480,RR,22.9,SWR,STRAIGHT,3,24/5/2017
NWR,JU,SMR-BLDI,SL,18/12/2022,6:10,52KG,39.06,100,1/11/2017,170.77,SEJ,GR,5,488,LR,22.9,LWR,STRAIGHT,3,22/10/2022
NWR,JU,SMR-BLDI,SL,27/12/2020,7:30,52KG,33.81,100,1/3/2019,54.05,LWR,GR,197,494,LR,22.9,LWR,STRAIGHT,3,8/10/2020
NWR,JU,SMR-BLDI,SL,4/4/2016,8:00,52KG,25.57,100,1/6/2009,149.77,RAIL,GR,198,584,LR,22.9,LWR,STRAIGHT,3,8/8/2015
NWR,JU,SMR-BLDI,SL,18/1/2019,6:00,52KG,29.48,100,1/6/2009,225.48,LWR,GR,58,645,LR,22.9,FP/SR,STRAIGHT,3,25/12/2018
NWR,JU,SMR-BLDI,SL,5/4/2016,7:00,52KG,25.57,100,1/6/2009,149.77,RAIL,GR,164,711,RR,22.9,LWR,STRAIGHT,3,14/8/2015
NWR,JU,SMR-BLDI,SL,31/8/2025,7:18,52KG,25.011,100,1/8/2023,57,CURVE,GR,196,821,RR,22.9,LWR,STRAIGHT,3,11/8/2025
NWR,JU,SMR-BLDI,SL,16/12/2020,7:05,52KG,33.81,100,1/6/2009,282.89,LWR,GR,47,876,LR,22.9,LWR,STRAIGHT,3,2/12/2020
NWR,JU,SMR-BLDI,SL,31/12/2017,19:30,52KG,28.4,100,1/2/2010,191.1,RAIL,GR,10,882,RR,22.9,SWR,STRAIGHT,3,6/11/2017
NWR,JU,SMR-BLDI,SL,30/12/2024,6:15,52KG,25.494,100,1/2/2010,429,SEJ,GR,19,906,RR,22.9,LWR,STRAIGHT,3,27/10/2024
NWR,JU,SMR-BLDI,SL,7/9/2024,7:25,52KG,25.536,100,1/7/2009,422,SEJ,GR,181,918,LR,22.9,LWR,CURVE,3,17/7/2024
NWR,JU,SMR-MBF,SL,17/12/2025,6:50,52KG,4.264,100,1/7/2003,62,SEJ,GR,821,176,LR,22.32,LWR,STRAIGHT,24,13/6/2018
NWR,JU,SMR-MBF,SL,22/6/2019,6:05,52KG,2.8,100,1/6/2003,41.4,SEJ,GR,782,401,LR,22.32,LWR,CURVE,24,31/5/2018
SCOR,BZA,BZA-GDV,DN,22/12/2016,23:20,52KG,17.22,110,1/11/1997,177.66,RAIL,GR,39,547,LR,22.9,LWR,STRAIGHT,6,11/12/2016
SCOR,BZA,BZA-GDV,DN,7/6/2017,3:50,52KG,,110,1/10/2004,140.89,RAIL,GR,1,605,LR,22.9,SWR,STRAIGHT,12,31/3/2017
SCOR,BZA,BZA-GDV,DN,30/10/2019,4:10,52KG,11.33,110,1/1/1998,231.32,SEJ,GR,40,925,LR,22.9,LWR,STRAIGHT,6,29/10/2019
SCOR,BZA,BZA-NDD,DN,25/3/2022,3:50,60KG,46.26,130,1/12/2000,708.11,SEJ,GR,553,47,RR,22.9,LWR,CURVE,3,11/3/2022
SCOR,BZA,BZA-NDD,DN,7/1/2019,3:00,52KG,42.43,130,1/12/2008,371.82,SEJ,GR,435,70,RR,22.9,LWR,STRAIGHT,3,9/12/2018
SCOR,BZA,BZA-NDD,DN,6/8/2015,7:30,52KG,39.5,130,1/5/2003,416.21,RAIL,GR,443,71,LR,22.9,LWR,STRAIGHT,3,30/5/2015
SCOR,BZA,BZA-NDD,DN,20/11/2014,7:40,52KG,38.72,130,1/12/2001,416.35,RAIL,GR,473,81,LR,22.9,LWR,STRAIGHT,3,3/11/2014
SCOR,BZA,BZA-NDD,DN,26/1/2020,0:25,60KG,28.91,130,1/7/2008,432.03,SEJ,GR,536,115,RR,22.9,LWR,CURVE,3,23/12/2019
SCOR,BZA,BZA-NDD,DN,11/1/2016,8:40,60KG,37.89,130,1/1/2001,473.52,RAIL,GR,551,122,RR,22.9,LWR,STRAIGHT,3,21/11/2015
SCOR,BZA,BZA-NDD,DN,28/2/2015,3:30,52KG,39.5,130,1/5/2003,394.04,RAIL,GR,443,126,LR,22.9,LWR,STRAIGHT,3,30/11/2014
SCOR,BZA,BZA-NDD,DN,2/2/2015,6:20,52KG,39.5,130,1/8/2003,388.17,RAIL,GR,446,128,RR,22.9,LWR,STRAIGHT,3,29/11/2014
SCOR,BZA,BZA-NDD,DN,13/8/2015,7:50,52KG,39.5,130,1/5/2003,416.21,RAIL,GR,443,159,RR,22.9,LWR,STRAIGHT,3,30/5/2015
SCOR,BZA,BZA-NDD,DN,24/1/2021,23:50,60KG,47.34,130,1/12/2000,685.65,SEJ,GR,553,172,RR,22.9,LWR,STRAIGHT,3,2/12/2020
SCOR,BZA,BZA-NDD,DN,4/12/2014,5:40,60KG,38.72,130,1/9/2002,403.65,RAIL,GR,453,194,RR,22.9,LWR,STRAIGHT,3,26/11/2014
SCOR,BZA,BZA-NDD,DN,29/7/2025,8:50,60KG,38.316,130,1/10/2021,153,CURVE,GR,544,199,LR,22.9,LWR,STRAIGHT,3,20/6/2025
SCOR,BZA,BZA-NDD,DN,15/12/2019,0:30,60KG,42.43,130,1/11/2004,505.83,SEJ,GR,488,220,RR,22.9,LWR,STRAIGHT,3,5/12/2019
SCOR,BZA,BZA-NDD,DN,29/3/2015,6:35,52KG,39.5,130,1/6/2003,395.05,RAIL,GR,460,243,LR,22.9,LWR,STRAIGHT,3,11/2/2015
SCOR,BZA,BZA-NDD,DN,25/4/2018,6:00,52KG,43.05,130,1/12/2008,342.8,RAIL,GR,435,266,RR,22.9,LWR,STRAIGHT,3,3/4/2018
SCOR,BZA,BZA-NDD,DN,1/3/2022,20:52,60KG,46.26,130,1/7/2008,499.57,SEJ,GR,536,278,RR,22.9,LWR,CURVE,3,24/1/2022
SCOR,BZA,BZA-NDD,DN,8/12/2018,9:15,52KG,43.05,130,1/12/2008,368.64,SEJ,GR,435,282,RR,22.9,LWR,STRAIGHT,3,9/9/2018
SCOR,BZA,BZA-NDD,DN,1/1/2022,7:55,60KG,46.26,130,1/3/2005,605.95,SEJ,GR,554,300,LR,22.9,LWR,CURVE,3,25/10/2021
SCOR,BZA,BZA-NDD,DN,11/8/2020,2:10,60KG,28.91,130,1/12/2019,31.82,LWR,GR,498,356,LR,22.9,LWR,STRAIGHT,3,7/8/2020
SCOR,BZA,BZA-NDD,DN,13/9/2014,6:00,52KG,38.72,130,1/6/2003,377.22,RAIL,GR,448,402,RR,22.9,LWR,STRAIGHT,3,19/6/2014
SCOR,BZA,BZA-NDD,DN,18/1/2015,5:40,52KG,39.5,130,1/4/2003,428.69,RAIL,GR,455,402,RR,22.9,LWR,STRAIGHT,3,26/11/2014
SCOR,BZA,BZA-NDD,DN,25/11/2020,22:50,60KG,28.91,130,1/3/2005,584.77,SEJ,GR,555,405,LR,22.9,LWR,STRAIGHT,3,3/10/2020
SCOR,BZA,BZA-NDD,DN,28/12/2018,0:35,60KG,43.05,130,1/6/2010,311.14,SEJ,GR,500,420,RR,22.9,LWR,STRAIGHT,3,27/11/2018
SCOR,BZA,BZA-NDD,DN,11/3/2021,1:30,60KG,47.34,130,1/8/2002,661.08,SEJ,GR,538,432,RR,22.9,LWR,STRAIGHT,3,8/2/2021
SCOR,BZA,BZA-NDD,DN,23/10/2019,3:40,60KG,42.43,130,1/11/2004,499.46,SEJ,GR,488,437,RR,22.9,LWR,STRAIGHT,3,18/10/2019
SCOR,BZA,BZA-NDD,DN,27/11/2020,3:40,60KG,28.91,130,1/10/2016,178,RAIL,GR,459,457,LR,22.9,SWR,STRAIGHT,3,21/10/2020
SCOR,BZA,BZA-NDD,DN,1/10/2016,21:20,52KG,37.89,130,1/10/1997,566.31,RAIL,GR,459,463,LR,22.9,SWR,STRAIGHT,3,30/7/2016
SCOR,BZA,BZA-NDD,DN,23/8/2019,3:35,60KG,42.43,130,1/4/2002,556.87,SEJ,GR,499,508,RR,22.9,LWR,STRAIGHT,3,25/7/2019
SCOR,BZA,BZA-NDD,DN,12/11/2014,22:50,52KG,38.72,130,1/10/2003,375.33,RAIL,GR,447,627,LR,22.9,LWR,STRAIGHT,3,17/9/2014
SCOR,BZA,BZA-NDD,DN,22/8/2015,5:45,60KG,39.5,130,1/9/2009,211.17,RAIL,GR,434,647,LR,22.9,SWR,STRAIGHT,3,30/5/2015
SCOR,BZA,BZA-NDD,DN,1/4/2015,5:40,52KG,39.5,130,1/5/2003,397.01,RAIL,GR,457,658,RR,22.9,LWR,STRAIGHT,3,12/2/2015
SCOR,BZA,BZA-NDD,DN,28/1/2021,3:05,60KG,47.34,130,1/3/2005,588.3,SEJ,GR,555,678,LR,22.9,LWR,STRAIGHT,3,2/12/2020
SCOR,BZA,BZA-NDD,DN,23/7/2015,7:30,60KG,39.5,130,1/8/2002,443.38,RAIL,GR,538,688,LR,22.9,LWR,STRAIGHT,3,4/7/2015
SCOR,BZA,BZA-NDD,DN,23/11/2014,4:00,52KG,38.72,130,1/6/2003,383.17,RAIL,GR,463,697,RR,22.9,LWR,STRAIGHT,3,6/11/2014
SCOR,BZA,BZA-NDD,DN,19/10/2020,4:00,60KG,28.91,130,1/9/2002,641.46,SEJ,GR,541,703,LR,22.9,LWR,STRAIGHT,3,7/10/2020
SCOR,BZA,BZA-NDD,DN,6/12/2014,5:50,52KG,38.72,130,1/6/2003,386.14,RAIL,GR,460,717,RR,22.9,LWR,STRAIGHT,3,7/11/2014
SCOR,BZA,BZA-NDD,DN,25/1/2021,8:05,60KG,47.34,130,1/3/2005,588.3,SEJ,GR,555,719,LR,22.9,LWR,STRAIGHT,3,2/12/2020
SCOR,BZA,BZA-NDD,DN,7/8/2020,6:30,60KG,28.91,130,1/3/2005,570.62,SEJ,GR,555,722,LR,22.9,LWR,STRAIGHT,3,3/8/2020
SCOR,BZA,BZA-NDD,DN,12/11/2018,4:00,60KG,43.05,130,1/12/2000,590.29,SEJ,OBS Joggled Plate,519,742,LR,22.9,LWR,STRAIGHT,3,19/8/2018
SCOR,BZA,BZA-NDD,DN,25/11/2017,7:11,52KG,38.22,130,1/10/2005,436.68,RAIL,GR,453,743,LR,22.9,SWR,CURVE,3,13/10/2017
SCOR,BZA,BZA-NDD,DN,13/10/2019,6:30,60KG,42.43,130,1/5/2011,275.2,SEJ,GR,514,747,RR,22.9,LWR,STRAIGHT,3,9/10/2019
SCOR,BZA,BZA-NDD,DN,11/2/2020,1:30,60KG,28.91,130,1/4/2013,265.76,SEJ,GR,488,814,LR,22.9,SWR,STRAIGHT,3,1/2/2020
SCOR,BZA,BZA-NDD,DN,11/7/2017,6:35,52KG,38.22,130,1/8/2008,327.42,RAIL,GR,441,854,LR,22.9,SWR,STRAIGHT,3,7/5/2017
SCOR,BZA,BZA-NDD,DN,2/2/2020,11:20,60KG,28.91,130,1/11/2003,579.7,POINTS AND CROSSING,GR,479,855,RR,22.9,LWR,STRAIGHT,3,9/12/2019
SCOR,BZA,BZA-NDD,DN,21/11/2018,5:50,52KG,43.05,130,1/11/2008,368.71,SEJ,GR,434,986,LR,22.9,LWR,STRAIGHT,3,9/9/2018
SCOR,BZA,BZA-NDD,UP,15/8/2017,5:50,60KG,55.9,130,1/11/2013,201.18,RAIL,GR,554,17,LR,22.9,LWR,CURVE,2,5/8/2017
SCOR,BZA,BZA-NDD,UP,26/11/2019,1:15,60KG,57.58,130,1/12/2017,119.4,LWR,GR,521,20,LR,22.9,LWR,STRAIGHT,2,4/10/2019
SCOR,BZA,BZA-NDD,UP,4/11/2021,7:50,60KG,57.48,130,1/3/2013,451.9,SEJ,GR,451,32,LR,22.9,LWR,STRAIGHT,2,13/9/2021
SCOR,BZA,BZA-NDD,UP,5/11/2024,6:50,60KG,49.053,130,1/10/2011,706,SEJ,GR,491,37,LR,22.9,LWR,STRAIGHT,2,9/10/2024
SCOR,BZA,BZA-NDD,UP,27/11/2020,6:40,60KG,40.54,130,1/10/2019,67.18,LWR,GR,448,88,RR,22.9,LWR,STRAIGHT,2,26/10/2020
SCOR,BZA,BZA-NDD,UP,20/1/2017,6:18,60KG,55.9,130,1/3/2000,693.68,RAIL,GR,554,170,LR,22.9,LWR,CURVE,2,17/12/2016
SCOR,BZA,BZA-NDD,UP,13/2/2024,6:45,60KG,49.043,130,1/2/2018,338,CURVE,GR,522,195,LR,22.9,SWR,STRAIGHT,2,29/1/2024
SCOR,BZA,BZA-NDD,UP,11/4/2023,10:30,60KG,40.314,130,1/2/2018,284.77,CURVE,GR,522,195,RR,22.9,SWR,STRAIGHT,2,2/3/2023
SCOR,BZA,BZA-NDD,UP,16/2/2021,17:05,60KG,57.48,130,1/9/2017,200.55,LWR,GR,521,204,RR,22.9,LWR,STRAIGHT,2,2/1/2021
SCOR,BZA,BZA-NDD,UP,1/11/2015,7:20,60KG,53.9,130,1/3/2000,630.79,RAIL,GR,553,273,RR,22.9,LWR,STRAIGHT,2,27/10/2015
SCOR,BZA,BZA-NDD,UP,11/8/2019,9:00,60KG,57.58,130,1/11/2018,47.98,LWR,GR,480,374,LR,22.9,LWR,STRAIGHT,2,21/6/2019
SCOR,BZA,BZA-NDD,UP,8/4/2018,3:10,60KG,57.58,130,1/5/2001,742.92,SEJ,GR,507,390,RR,22.9,LWR,STRAIGHT,2,23/2/2018
SCOR,BZA,BZA-NDD,UP,24/9/2019,21:00,60KG,57.58,130,1/6/2019,623.99,SEJ,GR,489,412,LR,22.9,LWR,STRAIGHT,2,22/8/2019
SCOR,BZA,BZA-NDD,UP,21/8/2024,1:15,60KG,48.995,130,1/4/2017,413,SEJ,GR,439,424,RR,22.9,LWR,STRAIGHT,2,10/7/2024
SCOR,BZA,BZA-NDD,UP,3/3/2021,7:45,60KG,57.48,130,1/3/2005,784.59,SEJ,GR,555,441,LR,22.9,LWR,STRAIGHT,2,15/1/2021
SCOR,BZA,BZA-NDD,UP,22/11/2017,4:30,52KG,55.9,130,1/12/2007,491.15,RAIL,GR,430,448,LR,22.9,SWR,STRAIGHT,1.5,7/11/2017
SCOR,BZA,BZA-NDD,UP,12/7/2018,6:55,52KG,57.58,130,1/12/2007,525.17,SEJ,GR,430,481,RR,22.9,SWR,STRAIGHT,1.5,10/6/2018
SCOR,BZA,BZA-NDD,UP,31/10/2021,8:50,60KG,57.48,130,1/5/2011,537.18,SEJ,GR,465,542,RR,22.9,LWR,STRAIGHT,2,18/9/2021
SCOR,BZA,BZA-NDD,UP,11/12/2018,6:40,60KG,57.58,130,1/5/2018,37.27,LWR,GR,530,646,RR,22.9,SWR,CURVE,2,21/10/2018
SCOR,BZA,BZA-NDD,UP,19/6/2022,16:30,60KG,60.47,130,1/8/2020,77.7,LWR,GR,452,680,LR,22.9,LWR,STRAIGHT,2,3/6/2022
SCOR,BZA,BZA-NDD,UP,10/5/2022,16:50,60KG,60.47,130,1/10/2021,27.03,LWR,GR,468,754,LR,22.9,LWR,STRAIGHT,2,12/4/2022
SCOR,BZA,BZA-NDD,UP,8/7/2014,5:45,60KG,53.9,130,1/8/2003,463.06,RAIL,GR,466,793,RR,22.9,LWR,CURVE,2,19/5/2014
SCOR,BZA,BZA-NDD,UP,3/7/2022,14:25,60KG,60.47,130,1/9/2021,37.16,LWR,GR,441,843,RR,22.9,SWR,STRAIGHT,2,31/5/2022
SCOR,BZA,BZA-NDD,UP,31/12/2018,10:30,60KG,57.58,130,1/3/2000,802.27,SEJ,OBS Joggled Plate,553,862,RR,22.9,LWR,STRAIGHT,2,3/11/2018
SCOR,BZA,BZA-NDD,UP,24/1/2016,9:00,60KG,51.03,130,1/7/2003,547.39,RAIL,GR,439,895,LR,22.9,LWR,STRAIGHT,2,28/12/2015
SCOR,BZA,BZA-NDD,UP,6/11/2018,5:40,60KG,57.58,130,1/3/2000,792.96,SEJ,OBS Joggled Plate,553,905,LR,22.9,LWR,STRAIGHT,2,3/11/2018
SCOR,BZA,BZA-NDD,UP,27/4/2019,23:50,60KG,57.58,130,1/12/2001,773.9,SEJ,GR,532,958,RR,22.9,LWR,STRAIGHT,2,15/4/2019
SCOR,BZA,BZA-NDD,UP,2/4/2017,1:25,60KG,55.9,130,1/8/2000,700.29,RAIL,GR,546,987,LR,22.9,LWR,STRAIGHT,2,10/2/2017
SCOR,BZA,GDR-VKT,UP,13/8/2018,3:55,60KG,43.08,130,1/1/2006,576.12,SEJ,GR,137,28,RR,22.9,LWR,CURVE,3,27/6/2018
SCOR,BZA,GDR-VKT,UP,3/3/2022,5:00,60KG,43.01,130,1/12/2003,776.28,SEJ,GR,157,410,LR,22.9,LWR,STRAIGHT,3,11/2/2022
SCOR,BZA,GDR-VKT,UP,30/1/2016,3:25,60KG,42.74,130,1/5/2007,413.68,RAIL,GR,149,432,LR,22.9,LWR,STRAIGHT,3,24/12/2015
SCOR,BZA,GDR-VKT,UP,11/11/2017,6:20,60KG,45.21,130,1/5/2006,528.66,RAIL,GR,157,636,LR,22.9,LWR,STRAIGHT,3,28/9/2017
SCOR,BZA,GDR-VKT,UP,20/5/2018,7:45,60KG,43.08,130,1/2/2013,244.01,RAIL,GR,145,775,RR,22.9,SWR,STRAIGHT,3,6/5/2018
SCOR,BZA,GDR-VKT,UP,23/8/2016,17:55,60KG,42.74,130,1/1/2006,496.13,RAIL,GR,135,779,RR,22.9,SWR,STRAIGHT,3,4/7/2016
SCOR,BZA,GDV-BVRM,DN,28/6/2015,6:20,52KG,13.22,110,1/12/1999,117.66,RAIL,GR,81,187,LR,22.9,LWR,STRAIGHT,6,15/5/2015
SCOR,BZA,KCC-BZA,DN,26/1/2020,4:15,60KG,29.04,130,1/2/2018,100.36,LWR,GR,426,390,RR,22.9,SWR,STRAIGHT,2,30/11/2019
SCOR,BZA,KCC-BZA,DN,14/9/2024,5:55,60KG,36.733,130,1/4/2018,313,SEJ,GR,427,421,LR,22.9,LWR,CURVE,2,19/6/2024
SCOR,BZA,KCC-BZA,UP,7/7/2021,4:20,60KG,92.17,130,1/3/2007,889.81,SEJ,GR,424,189,LR,22.9,SWR,STRAIGHT,1.5,22/5/2021
SCOR,BZA,KCC-BZA,UP,21/2/2021,5:30,60KG,92.17,130,1/3/2007,887.51,SEJ,GR,424,200,RR,22.9,SWR,STRAIGHT,1.5,18/1/2021
SCOR,BZA,KCC-BZA,UP,27/12/2014,23:25,52KG,63.43,130,1/4/2008,414.3,RAIL,GR,427,270,RR,22.9,SWR,CURVE,1.5,4/9/2013
SCOR,BZA,MTMI-BZA,DN,27/12/2014,5:15,60KG,47.53,130,1/4/1997,748.59,RAIL,GR,554,125,LR,22.9,SWR,STRAIGHT,2,19/12/2014
SCOR,BZA,MTMI-BZA,DN,27/12/2014,5:15,60KG,47.53,130,1/4/1997,757.07,RAIL,GR,554,125,LR,22.9,SWR,STRAIGHT,2,19/12/2014
SCOR,BZA,MTMI-BZA,DN,11/1/2016,5:30,60KG,39.1,130,1/6/2007,457.46,RAIL,GR,545,145,LR,22.9,LWR,STRAIGHT,2,7/1/2016
SCOR,BZA,MTMI-BZA,DN,15/9/2017,0:50,60KG,39.1,130,1/9/2015,84.22,RAIL,GR,578,429,LR,22.9,LWR,STRAIGHT,2,2/7/2017
SCOR,BZA,MTMI-BZA,DN,3/1/2023,4:35,60KG,51.289,130,1/2/2016,271.58,SEJ,GR,541,616,LR,22.9,LWR,STRAIGHT,2,19/12/2022
SCOR,BZA,MTMI-BZA,DN,12/12/2019,7:40,60KG,47.44,130,1/8/1995,995.7,POINTS AND CROSSING,GR,538,709,RR,22.9,SWR,STRAIGHT,2,2/10/2019
SCOR,BZA,MTMI-BZA,DN,12/4/2018,7:40,60KG,39.1,130,1/7/2017,35.84,RAIL,GR,538,793,LR,22.9,SWR,STRAIGHT,2,22/2/2018
SCOR,BZA,MTMI-BZA,DN,14/6/2021,7:15,60KG,39.5,130,1/8/2016,190.28,LWR,GR,544,835,LR,22.9,LWR,STRAIGHT,2,29/3/2021
SCOR,BZA,MTMI-BZA,DN,17/8/2023,7:00,60KG,47.599,130,1/1/2010,634.79,SEJ,GR,553,883,RR,22.9,LWR,STRAIGHT,2,29/5/2023
SCOR,BZA,MTMI-BZA,UP,3/10/2023,4:30,60KG,34.622,130,1/8/2013,389.14,SEJ,GR,552,28,LR,22.9,LWR,STRAIGHT,3,24/8/2023
SCOR,BZA,MTMI-BZA,UP,8/2/2017,4:10,52KG,44.98,130,1/3/2006,453.21,RAIL,GR,578,277,RR,22.9,LWR,STRAIGHT,2,31/12/2016
SCOR,BZA,MTMI-BZA,UP,29/6/2019,1:25,60KG,33.66,130,1/7/2009,397.31,LWR,GR,555,386,LR,22.9,SWR,STRAIGHT,1,29/5/2019
SCOR,BZA,MTMI-BZA,UP,26/10/2019,6:30,60KG,45.83,130,1/6/2015,193.71,LWR,GR,575,443,RR,22.9,LWR,STRAIGHT,2,6/9/2019
SCOR,BZA,MTMI-BZA,UP,22/6/2022,7:30,60KG,55.46,130,1/7/2012,343.38,POINTS AND CROSSING,GR,528,746,RR,22.9,LWR,STRAIGHT,2,8/6/2022
SCOR,BZA,MTMI-BZA,UP,15/5/2014,6:14,60KG,46.77,130,1/1/1994,647.48,RAIL,GR,538,761,RR,22.9,SWR,STRAIGHT,3,23/4/2014
SCOR,BZA,MTMI-BZA,UP,31/1/2021,9:40,60KG,33.66,130,1/8/1997,768.03,LWR,GR,543,808,RR,22.9,SWR,STRAIGHT,3,25/12/2020
SCOR,BZA,MTMI-BZA,UP,10/11/2020,5:40,60KG,33.66,130,1/10/2017,97.72,SEJ,GR,529,822,LR,22.9,LWR,CURVE,3,7/10/2020
